menghancurkan,-1
menghantui,-1
menghapus,-1
menghapuskan,-1
menghargai,1
menghasut,-1
menghebohkan,-1
mengherankan,1
mengherankan,-1
menghibur,1
menghilangkan,-1
menghina,-1
menghindar,-1
menghindari,-1
menghormati,1
menghujat,-1
menghukum,-1
mengidealkan,1
mengigau,-1
mengikis,-1
mengilhami,1
mengindoktrinasikan,-1
menginginkan,1
mengingkari,-1
menginjak-injak,-1
menginspirasi,1
mengintai,-1
mengintimidasi,-1
mengintip,-1
mengiritasi,-1
mengisap,-1
mengisyaratkan,1
mengkhawatirkan,-1
mengkhianati,-1
mengkritik,-1
mengoceh,-1
mengolesi,-1
mengomel,-1
mengorbankan,-1
mengotori,-1
mengotorkan,-1
mengoyakkan,-1
menguap,-1
menguasai,1
menguasai,-1
mengumpat,-1
mengungguli,1
menguntungkan,1
mengurangi,-1
menguras,-1
mengusir,-1
mengutak-atik,-1
mengutuk,-1
meniadakan,-1
menidurkan,-1
menikmati,1
menikmatkan,1
menilai,-1
menimbulkan,-1
menimpa,-1
menindas,-1
meninggal,-1
meninggalkan,-1
meninggikan,1
meningkat,-1
meningkatkan,1
meninju,-1
menipu,-1
meniru,1
menjamin,1
menjanjikan,1
menjarah,-1
menjatuhkan,-1
menjauhkan,-1
menjelekkan,-1
menjemukan,-1
menjengkelkan,-1
menjerit,-1
menjijikan,-1
menjijikkan,-1
menodai,-1
menolak,-1
menonjol,1
menonjol,-1
menopang,-1
menstabilkan,1
menstimulasi,1
mensubsidi,1
mentah,-1
menuduh,-1
menular,-1
menumbangkan,-1
menunda,-1
menunda-nunda,-1
menundukkan,-1
menuntut,-1
menurun,-1
menurunkan,-1
menusuk,-1
menutrisi,1
menyakiti,-1
menyakitkan,-1
menyakitkanl,-1
menyala,1
menyala,-1
menyalahgunakan,-1
menyalahkan,-1
menyalip,1
menyangkal,-1
menyanjung,1
menyapa,-1
menyapu,-1
menyaring,1
menyayangkan,-1
menyebalkan,-1
menyederhanakan,1
menyedihkan,-1
menyegarkan,1
menyelaraskan,1
menyelesaikan,1
menyelinap,-1
menyembuhkan,1
menyembunyikan,-1
menyenangkan,1
menyengat,-1
menyentakkan,-1
menyerah,-1
Menyerah,-1
menyeramkan,-1
menyerang,-1
menyerbu,-1
menyeret,-1
menyeringai,1
menyesal,-1
menyesali,-1
menyesatkan,-1
menyetujui,1
menyiangi,-1
menyihir,-1
menyiksa,-1
menyilaukan,1
menyimpang,-1
menyindir,-1
menyinggung,-1
menyolok,1
menyolok,-1
menyubsidi,1
menyukai,1
menyumbat,-1
menyumpahi,-1
menyusahkan,-1
menyusul,1
menyusup,-1
menyusut,-1
meracuni,-1
meradang,-1
meragukan,-1
merajalela,-1
merajuk,-1
merampas,-1
merana,-1
merancang,-1
merangsang,1
meratap,-1
meratapi,-1
merayakan,1
merayap,-1
merayu,1
merebut,-1
mereda,1
meredakan,1
merekomendasikan,1
meremajakan,1
meremas,-1
meremehkan,-1
merencanakan,-1
merendahkan,1
merendahkan,-1
merengek,-1
merenung,-1
merepotkan,-1
meresahkan,-1
meresap,-1
merestrukturisasi,1
meretas,-1
merevolusi,1
merevolusionerkan,1
meriah,1
meriangkan,1
mericau,-1
meringis,-1
merobek,-1
merokok,-1
meromantiskan,1
merongrong,-1
merosot,-1
merugikan,-1
merusak,-1
merusakkan,-1
meskipun,-1
messes,-1
mewah,1
meyakinkan,1
militansi,-1
minat,1
minim,-1
miring,-1
misbecoming,-1
miskin,-1
Misteri,-1
mitos,-1
modern,1
modis,1
momok,-1
montok,1
monumental,1
moralitas,1
mual,-1
mubazir,-1
mudah,1
mujarab,1
mulia,1
multi-polarisasi,-1
mulus,1
munafik,-1
mundur,-1
mungil,-1
muntah,-1
muntahan,-1
murah,1
murah,-1
murahan,-1
muram,-1
murka,-1
murni,1
murung,-1
musibah,-1
muslihat,-1
mustahil,-1
musuh,-1
naif,-1
najis,-1
nakal,-1
nasib,1
negatif,-1
nekat,-1
nenek,-1
nepotisme,-1
neraka,-1
neurotik,-1
ngambek,-1
ngawur,-1
ngeri,-1
ngobrol,-1
ngomel,-1
niggle,-1
niggles,-1
Nikmati,1
nikmati,1
nitpick,-1
nitpicking,-1
noda,-1
non-aktif,-1
nonaktifkan,-1
norak,-1
nurani,-1
nyali,1
nyaman,1
nyaring,-1
nyata,1
nyenyak,1
nyonya,-1
oasis,1
obat,1
obrolan,-1
obsesi,1
obsesi,-1
obsesif,-1
obyek,-1
ocehan,-1
ofensif,-1
oklusi,-1
omelan,-1
oportunistik,-1
optimal,1
optimis,1
optimisme,1
otokrat,-1
otokratis,-1
otonom,1
otoriter,-1
overact,-1
overacted,-1
over-hyped,-1
overtaxed,-1
overzelous,-1
padat,1
padat,-1
pagar,-1
pahit,-1
pahlawan,1
paksaan,-1
palsu,-1
Palsu,-1
panas,1
panas,-1
panci,-1
panders,-1
panggilan,-1
panik,-1
panjang,-1
panorama,1
pantas,1
paradoksal,-1
parah,-1
paranoia,-1
paranoid,-1
parasit,-1
paria,-1
parodi,-1
partisan,-1
pasif,-1
pasti,1
patah,-1
patriot,1
patriotik,1
patuh,1
patuh,-1
patung,-1
payudara,-1
pecah,-1
pecandu,-1
pecundang,-1
pedas,-1
pedih,1
peka,1
pekik,-1
pelabuhan,-1
pelacur,-1
pelalaian,-1
pelamun,1
pelanggar,-1
pelanggaran,-1
pelawak,-1
pelemahan,-1
pelengkap,1
pelit,-1
pelonggaran,1
pelupa,-1
pemabuk,-1
pemalsuan,-1
pemarah,-1
pembakar,-1
pembakaran,-1
pembalasan,-1
pembangkang,-1
pembangkangan,-1
pembantaian,-1
pembaruan,1
pembebasan,1
pembekuan,-1
pembela,1
pembela,-1
pembenci,-1
pembengkakan,-1
pemberang,-1
Pemberdayaan,1
pemberontakan,-1
pembersih,1
pembetulan,1
pembohong,-1
pembongkar,-1
pemborosan,-1
pembual,-1
pembuangan,-1
pembuatan,-1
pembubaran,-1
pembunuh,-1
pembunuhan,-1
pembusukan,-1
pemecahan,-1
pemegatan,-1
pemenang,1
pemenuhan,1
pemerasan,-1
pemfitnah,-1
pemisahan,-1
pemukulan,-1
pemulihan,1
pemusnahan,-1
pemutarbalikan,-1
penaklukan,-1
penakut,-1
penalti,-1
penangkapan,-1
pencegah,-1
pencemar,-1
pencerahan,1
pencinta,1
pencurian,-1
pendapat,-1
pendendam,-1
penderita,-1
penderitaan,-1
pendewaan,1
pendukung,1
penebusan,1
penekanan,-1
penerima,1
penerobosan,1
pengabaian,-1
pengacau,-1
pengaduan,-1
pengagum,1
pengakuan,-1
pengampunan,1
penganggur,-1
pengangguran,-1
pengangkatan,1
penganiaya,-1
penganiayaan,-1
pengap,-1
pengaruh,1
pengasingan,-1
pengasuhan,1
pengeboman,-1
pengecualian,-1
pengecut,-1
pengemis,-1
pengenaan,-1
pengepungan,-1
pengeringan,-1
pengganggu,-1
pengganti,-1
penggemar,1
penggerutu,-1
penghancuran,-1
penghargaan,1
Penghargaan,1
penghasut,-1
penghemat,1
penghematan,1
penghiburan,1
penghinaan,-1
penghindaran,-1
penghormatan,1
penghukuman,-1
pengingatan,-1
pengingkaran,-1
pengkhianat,-1
pengkhianatan,-1
pengkritik,-1
pengobrol,-1
pengotor,-1
penguasaan,1
pengumpatan,-1
pengurangan,-1
pengusiran,-1
penindas,-1
penindasan,-1
peninggian,1
peningkatan,1
penipu,-1
penipuan,-1
penistaan,-1
penjahat,-1
penjara,-1
penjarah,-1
penolakan,-1
penting,1
penuh,1
penuh,-1
penundaan,-1
penurunan,-1
penurut,-1
penyakit,-1
penyalahgunaan,-1
penyangkalan,-1
penyayang,1
penyediaan,1
penyelamat,1
penyelewengan,-1
penyerbu,-1
penyergapan,-1
penyesalan,-1
penyesat,-1
penyiksaan,-1
penyimpangan,-1
penyintas,1
penyok,-1
penyuapan,-1
penyuburan,1
penyusup,-1
pepping,1
peps,1
peradangan,-1
perampas,-1
perampasan,-1
perangkap,-1
perayaan,1
perbaikan,1
perbedaan,1
perbudakan,-1
perdamaian,1
Perdana,1
perebut,-1
peredam,-1
pergi,-1
pergolakan,-1
perhatian,1
perhatian,-1
periang,1
peringatan,-1
perjanjian,1
perjuangan,-1
perlawanan,-1
perlindungan,1
permata,1
permohonan,-1
permusuhan,-1
perpecahan,-1
persahabatan,1
persaingan,-1
persaudaraan,1
perselisihan,-1
persetujuan,1
Persik,1
pertempuran,-1
pertengkaran,-1
pertentangan,-1
pertikaian,-1
perubahan,-1
perusak,-1
perzinahan,1
pesimis,-1
pesimisme,-1
pesimistis,-1
pesona,1
pesta,-1
pesuruh,-1
petaka,-1
pettifog,-1
petualang,1
petualangan,-1
pezina,-1
PHK,-1
PHK-senang,-1
piala,1
picik,-1
pidana,-1
piket,-1
pikun,-1
pilih-pilih,-1
pingsan,-1
pintar,1
pisau,-1
plus,1
plusses,1
polarisasi,-1
polusi,-1
populer,1
portabel,1
positif,1
postur,-1
prasangka,-1
pratfall,-1
prestasi,1
pricier,-1
prihatin,-1
prik,-1
primitif,-1
pro,1
proaktif,1
produktif,1
progresif,1
promotor,1
propaganda,-1
prospros,1
protektif,1
protes,-1
provokasi,-1
provokatif,-1
puas,1
pucat,-1
puitis,1
pujian,1
pukulan,-1
pulih,1
puncak,1
punk,-1
pusing,-1
putus,-1
racun,-1
radang,-1
radikal,-1
radikalisasi,-1
ragu-ragu,-1
rahmat,1
rajin,1
rajin,-1
raksasa,-1
ramah,1
ramai,-1
rampasan,-1
rangsang,1
rapi,1
rapuh,-1
rasional,1
rasis,-1
rasisme,-1
rata,1
reaksioner,-1
realistis,1
rebus,-1
recourses,-1
redundansi,-1
redup,-1
reformasi,1
regangan,-1
regresi,-1
regresif,-1
rekomendasi,1
rekonsiliasi,1
rel,-1
rela,1
remeh,-1
Renaisans,1
rendah,-1
renggang,-1
rentan,-1
represi,-1
represif,-1
reputasi,1
reruntuhan,-1
resah,-1
reseptif,1
resesi,-1
resmi,-1
responsif,1
restrukturisasi,1
retak,-1
retard,-1
retas,-1
retorik,-1
retoris,-1
revitalisasi,1
revolusioner,1
rewel,-1
reyot,-1
rhapsodize,-1
riang,1
ribut,-1
Rindu,-1
ringan,1
ringkas,1
risiko,-1
riuh,-1
robek,-1
roboh,-1
rockstar,1
rohani,1
rollercoaster,-1
romantis,1
rongseng,-1
rontok,-1
ruam,-1
ruangan,1
rumit,1
rumit,-1
rumor,-1
runtuh,-1
rusak,-1
rusuh,-1
sabar,1
sabotase,-1
sah,1
saingan,-1
sakit,-1
sakitan,-1
salah,-1
Salah,-1
salut,1
samar,-1
samaran,-1
sambilan,-1
sampah,-1
sandera,-1
sangat,1
sangat,-1
sanggahan,-1
sanjungan,1
santai,1
santo,1
santun,1
sarankan,1
sarkasme,-1
sarkastik,-1
satiris,-1
sayang,1
sayangnya,-1
scandel,-1
scently,-1
scorchingly,-1
secepatnya,1
sederhana,1
sederhana,-1
sedih,-1
sedikit,-1
segan,-1
segar,1
segera,1
segera,-1
sehat,1
seimbang,1
sejahtera,1
sekam,-1
sekarat,-1
sekop,-1
seksi,1
selai,-1
selamat,1
Selamat,1
selang,-1
selayaknya,1
selektif,1
selokan,-1
semangat,1
sembarangan,-1
sembrono,-1
sementara,-1
sempit,-1
sempurna,1
semrawut,-1
semuanya,1
senang,1
sendirian,-1
sengaja,1
sengit,-1
sengsara,-1
sensasi,1
sensasional,1
sensasionalkan,-1
sentakan,-1
sepakan,-1
sepatutnya,1
sepele,1
sepele,-1
sepi,-1
serakah,-1
seram,-1
serampangan,-1
serangan,-1
serempak,-1
seret,-1
serius,-1
serpihan,-1
sesat,-1
sesuai,1
sesungguhnya,1
setan,-1
setia,1
setrum,-1
setuju,1
sewenang-wenang,-1
shalat,-1
Sial,-1
sial,-1
sialan,-1
siap,1
sia-sia,-1
sibuk,-1
sigap,1
sihir,1
siksaan,-1
silau,1
silau,-1
sindiran,-1
sindroma,-1
singkat,-1
singkatnya,-1
sinis,-1
sinisme,-1
siput,-1
sisa-sisa,-1
siuman,-1
skandal,-1
skeptis,-1
slammin,1
slog,-1
slogged,-1
slogging,-1
sloooooooooooooow,-1
sloooow,-1
slooow,-1
slowww,-1
slowwww,-1
snarky,-1
so-cal,-1
solidaritas,1
sombong,-1
sopan,1
sosial,1
spektakuler,1
spontan,1
spoonfed,-1
sporadis,-1
sporty,1
stabil,1
stabilitas,1
stagnasi,-1
state-of-the-art,1
statis,-1
stereotip,-1
stigma,-1
stres,-1
suar,-1
suara,-1
sublim,1
sub-par,-1
substantif,1
subur,1
subversi,-1
subversif,-1
suci,1
suka,1
Suka,1
sulit,1
sulit,-1
sumbang,-1
sungguh,1
sungguh,-1
sungguh-sungguh,1
super,1
supremasi,1
supurb,1
supurbly,1
suram,-1
surga,1
surgawi,1
swasembada,1
syok,-1
syukur,1
syukurlah,1
taat,1
tabah,1
tabah,-1
tabu,-1
tabungan,1
tajam,1
tajam,-1
taji,-1
takdir,1
takhyul,-1
takjub,1
takut,-1
takzim,1
tamak,-1
tampan,1
tamparan,-1
tanda,1
tandus,-1
tangguh,1
tangkas,1
tangki,-1
tank,-1
tanpa,-1
tantangan,-1
tawanan,-1
tawar,1
tawar-menawar,-1
tebal,-1
teduh,-1
tegang,-1
tegar,-1
tegas,1
tegas,-1
teguh,1
teguran,-1
tekun,-1
teladan,1
telanjang,-1
teliti,1
tembel,-1
tempa,-1
tenang,1
tenggelam,-1
tenggelamnya,-1
tengkar,-1
tepat,1
teralienasi,-1
teralihkan,-1
teramat,-1
terampil,1
teraneh,-1
terang,1
terangsang,-1
terang-terangan,-1
terasing,-1
teratas,1
terbaik,1
terbakar,-1
terbalik,-1
terbatas,-1
terbelakang,-1
terbentur,-1
terberat,1
terbersih,1
terbodoh,-1
terbuang,-1
terbukti,1
terbunuh,-1
terburu-buru,-1
terburuk,-1
tercela,-1
tercemar,-1
tercengang,1
tercepat,1
tercinta,1
tercium,-1
terdeginifikasi,1
terdengar,1
terdistorsi,-1
terfragmentasi,-1
tergagap,-1
terganggu,-1
tergantikan,1
tergenang,-1
tergesa-gesa,-1
tergores,-1
terhalang,-1
terhambat,-1
terhebat,1
terhina,-1
terhormat,1
terhuyung-huyung,-1
teriak,-1
teriakan,-1
terik,-1
terinfeksi,-1
terintegrasi,1
terjal,-1
terjangkau,1
terjawab,-1
terkejut,-1
terkelupas,-1
terkemuka,1
terkena,-1
terkenal,1
terkenal,-1
terkesan,1
terkesiap,-1
terkesima,-1
terkilir,-1
terkontaminasi,-1
terkuat,1
terkulai,-1
terkupas,-1
terkuras,-1
terkutuk,-1
terlalu,-1
terlambat,-1
terlampaui,1
terlantar,-1
terlarang,-1
terlepas,-1
terlibat,-1
termiskin,-1
termotivasi,1
termudah,1
termurah,1
ternama,1
ternoda,-1
terobosan,1
terompet,1
teror,-1
terorisme,-1
terpanas,1
terpelajar,1
terpencil,-1
terpenting,1
terperangkap,-1
terperanjat,-1
terpercaya,1
terpesona,1
terpuji,1
terpukul,-1
terputus-putus,-1
tersakiti,-1
tersandung,-1
tersangka,-1
tersangkut,-1
tersebar,-1
tersedak,-1
tersedia,1
terselubung,-1
tersembunyi,-1
tersendat,-1
tersenyum,1
terseret,-1
tersiksa,-1
tersinggung,-1
tersumbat,-1
tertarik,1
tertegun,1
tertekan,1
tertekan,-1
tertib,1
tertinggal,-1
tertinggi,1
tertipu,-1
tertutup,-1
terurai,-1
terutama,1
terutama,-1
tetap,1
tiba-tiba,-1
tidur,-1
tikungan,-1
tikus,-1
timbunan,-1
tinju,-1
tipis,-1
tiran,-1
titillating,1
tokoh,1
tolak,-1
tolol,-1
tolong,-1
top-berat,-1
torrent,-1
totaliter,-1
tragedi,-1
tragis,-1
transparan,1
trauma,-1
traumatis,-1
truf,1
tuan,1
tuduhan,-1
tuli,-1
tulus,1
tumpah,-1
tumpul,-1
tunggul,-1
tusukan,-1
uap,-1
ulet,1
ultimatum,-1
ulung,1
umpan,-1
umpat,-1
umpatan,-1
underdog,-1
undid,-1
unggul,1
unilateralisme,-1
unipolar,-1
untung,1
untungnya,1
usang,-1
usil,-1
usul,1
utuh,1
vagina,-1
variasi,1
virus,-1
visioner,1
vulgar,-1
wabah,-1
wack,-1
wahyu,1
wahyu,-1
wajib,-1
wakil,-1
waras,1
waria,-1
warung,-1
waspada,1
waspada,-1
Waspadalah,-1
wastafel,-1
wayang,-1
well-backlit,1
whoa,1
whooa,1
whoooa,1
won,1
Wow,1
wow,1
wrip,-1
wripped,-1
wripping,-1
ya,1
yay,1
zaps,-1
zombi,-1
